Date,length.cm,species
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6,DoverSole
09/07/08,6.5,DoverSole
09/07/08,6.5,DoverSole
09/07/08,6.5,DoverSole
09/07/08,6.5,DoverSole
09/07/08,6.5,DoverSole
09/07/08,6.5,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7,DoverSole
09/07/08,7.5,DoverSole
09/07/08,7.5,DoverSole
09/07/08,7.5,DoverSole
09/07/08,8,DoverSole
09/07/08,8,DoverSole
09/07/08,8,DoverSole
09/07/08,8,DoverSole
09/07/08,8,DoverSole
09/07/08,8.5,DoverSole
09/07/08,8.5,DoverSole
09/07/08,8.5,DoverSole
09/07/08,8.5,DoverSole
09/07/08,8.5,DoverSole
09/07/08,8.5,DoverSole
09/07/08,9,DoverSole
09/07/08,12.5,DoverSole
09/07/08,12.5,DoverSole
09/07/08,13,DoverSole
09/07/08,13,DoverSole
09/07/08,13.5,DoverSole
09/07/08,14,DoverSole
09/07/08,14,DoverSole
09/07/08,15,DoverSole
09/07/08,16,DoverSole
16/07/08,4.5,DoverSole
16/07/08,4.5,DoverSole
16/07/08,4.5,DoverSole
16/07/08,4.5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,5.5,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,6.5,DoverSole
16/07/08,7,DoverSole
16/07/08,7,DoverSole
16/07/08,7,DoverSole
16/07/08,7,DoverSole
16/07/08,7,DoverSole
16/07/08,7,DoverSole
16/07/08,7.5,DoverSole
16/07/08,7.5,DoverSole
16/07/08,7.5,DoverSole
16/07/08,7.5,DoverSole
16/07/08,7.5,DoverSole
16/07/08,7.5,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8,DoverSole
16/07/08,8.5,DoverSole
16/07/08,8.5,DoverSole
16/07/08,8.5,DoverSole
16/07/08,8.5,DoverSole
16/07/08,9,DoverSole
16/07/08,9,DoverSole
16/07/08,9,DoverSole
16/07/08,9,DoverSole
16/07/08,9.5,DoverSole
16/07/08,11,DoverSole
16/07/08,13,DoverSole
16/07/08,13.5,DoverSole
16/07/08,14,DoverSole
16/07/08,14,DoverSole
16/07/08,17,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,0.3,DoverSole
23/07/08,4,DoverSole
23/07/08,4,DoverSole
23/07/08,4.5,DoverSole
23/07/08,4.5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,5.5,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,6.5,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,7.5,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,8.5,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,9.5,DoverSole
23/07/08,10,DoverSole
23/07/08,10,DoverSole
23/07/08,10.5,DoverSole
23/07/08,10.5,DoverSole
23/07/08,11,DoverSole
23/07/08,11,DoverSole
23/07/08,12.5,DoverSole
23/07/08,13,DoverSole
23/07/08,13,DoverSole
23/07/08,13,DoverSole
23/07/08,13.5,DoverSole
23/07/08,14,DoverSole
23/07/08,14,DoverSole
23/07/08,14,DoverSole
23/07/08,14,DoverSole
23/07/08,14.5,DoverSole
23/07/08,15,DoverSole
23/07/08,15,DoverSole
23/07/08,15,DoverSole
23/07/08,15,DoverSole
23/07/08,15,DoverSole
23/07/08,16.5,DoverSole
30/07/08,4.5,DoverSole
30/07/08,5,DoverSole
30/07/08,5,DoverSole
30/07/08,5,DoverSole
30/07/08,5,DoverSole
30/07/08,5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,5.5,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,6.5,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7,DoverSole
30/07/08,7.5,DoverSole
30/07/08,7.5,DoverSole
30/07/08,7.5,DoverSole
30/07/08,7.5,DoverSole
30/07/08,7.5,DoverSole
30/07/08,7.5,DoverSole
30/07/08,8,DoverSole
30/07/08,8,DoverSole
30/07/08,8,DoverSole
30/07/08,8,DoverSole
30/07/08,8.5,DoverSole
30/07/08,8.5,DoverSole
30/07/08,8.5,DoverSole
30/07/08,9,DoverSole
30/07/08,9,DoverSole
30/07/08,9,DoverSole
30/07/08,9,DoverSole
30/07/08,9,DoverSole
30/07/08,9.5,DoverSole
30/07/08,10.5,DoverSole
30/07/08,15,DoverSole
30/07/08,16.5,DoverSole
06/08/08,4.5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,5.5,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,6.5,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,7.5,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8,DoverSole
06/08/08,8.5,DoverSole
06/08/08,8.5,DoverSole
06/08/08,8.5,DoverSole
06/08/08,8.5,DoverSole
06/08/08,8.5,DoverSole
06/08/08,9,DoverSole
06/08/08,9,DoverSole
06/08/08,9,DoverSole
06/08/08,9.5,DoverSole
06/08/08,9.5,DoverSole
06/08/08,10,DoverSole
06/08/08,10,DoverSole
06/08/08,10,DoverSole
06/08/08,10.5,DoverSole
06/08/08,10.5,DoverSole
06/08/08,15,DoverSole
06/08/08,17,DoverSole
06/08/08,17.5,DoverSole
13/08/08,4.5,DoverSole
13/08/08,5,DoverSole
13/08/08,5.5,DoverSole
13/08/08,5.5,DoverSole
13/08/08,5.5,DoverSole
13/08/08,5.5,DoverSole
13/08/08,5.5,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,6.5,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7,DoverSole
13/08/08,7.5,DoverSole
13/08/08,7.5,DoverSole
13/08/08,7.5,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8,DoverSole
13/08/08,8.5,DoverSole
13/08/08,8.5,DoverSole
13/08/08,8.5,DoverSole
13/08/08,9,DoverSole
13/08/08,9,DoverSole
13/08/08,10,DoverSole
13/08/08,10.5,DoverSole
20/08/08,5.5,DoverSole
20/08/08,5.5,DoverSole
20/08/08,6,DoverSole
20/08/08,6,DoverSole
20/08/08,6.5,DoverSole
20/08/08,6.5,DoverSole
20/08/08,6.5,DoverSole
20/08/08,6.5,DoverSole
20/08/08,6.5,DoverSole
20/08/08,7,DoverSole
20/08/08,7,DoverSole
20/08/08,7,DoverSole
20/08/08,7,DoverSole
20/08/08,7.5,DoverSole
20/08/08,7.5,DoverSole
20/08/08,8,DoverSole
20/08/08,8,DoverSole
20/08/08,8,DoverSole
20/08/08,8,DoverSole
20/08/08,8.5,DoverSole
20/08/08,8.5,DoverSole
20/08/08,9,DoverSole
20/08/08,9,DoverSole
20/08/08,9,DoverSole
20/08/08,9,DoverSole
20/08/08,9.5,DoverSole
20/08/08,10.5,DoverSole
03/09/08,5,DoverSole
03/09/08,5.5,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,6.5,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,7.5,DoverSole
03/09/08,8,DoverSole
03/09/08,8,DoverSole
03/09/08,8,DoverSole
03/09/08,8,DoverSole
03/09/08,8,DoverSole
03/09/08,8.5,DoverSole
03/09/08,8.5,DoverSole
03/09/08,8.5,DoverSole
03/09/08,9,DoverSole
03/09/08,9,DoverSole
03/09/08,9,DoverSole
03/09/08,9,DoverSole
03/09/08,9,DoverSole
03/09/08,10,DoverSole
03/09/08,10,DoverSole
03/09/08,10,DoverSole
03/09/08,10,DoverSole
03/09/08,10,DoverSole
03/09/08,10,DoverSole
03/09/08,13.5,DoverSole
03/09/08,16,DoverSole
10/09/08,5.5,DoverSole
10/09/08,8,DoverSole
10/09/08,8,DoverSole
10/09/08,11,DoverSole
17/09/08,6,DoverSole
17/09/08,6,DoverSole
17/09/08,6.5,DoverSole
17/09/08,6.5,DoverSole
17/09/08,6.5,DoverSole
17/09/08,7,DoverSole
17/09/08,7,DoverSole
17/09/08,7,DoverSole
17/09/08,7,DoverSole
17/09/08,7.5,DoverSole
17/09/08,8,DoverSole
17/09/08,8.5,DoverSole
17/09/08,9.5,DoverSole
17/09/08,10,DoverSole
17/09/08,10.5,DoverSole
17/09/08,10.5,DoverSole
17/09/08,12,DoverSole
24/09/08,5.5,DoverSole
24/09/08,6,DoverSole
24/09/08,6,DoverSole
24/09/08,6,DoverSole
24/09/08,6,DoverSole
24/09/08,6,DoverSole
24/09/08,6,DoverSole
24/09/08,6.5,DoverSole
24/09/08,6.5,DoverSole
24/09/08,6.5,DoverSole
24/09/08,6.5,DoverSole
24/09/08,6.5,DoverSole
24/09/08,6.5,DoverSole
24/09/08,7,DoverSole
